# filename: cov_2x2pt.txt 
# description: Combined covariance matrix of DMASS angular galaxy custering (w) and 
# galaxy-galaxy lensing. 
# Consists of auto-covariance of 4 galaxy-galaxy lensing spectra (80 bins) and 
# 1 angular clustering spectra (20 bins), and cross-covariance of them 
# Each sub-block has a size of 20x20. Total size is 100x100. 
# 
# if you use this file, cite these papers below:
# http://arxiv.org/abs/1906.01136 
# http://arxiv.org/abs/2104.11319 
# https://arxiv.org/abs/1601.05779 
# 
# bin-index1 	 bin-index2 	 cov-mat 
60 	 16 	 6.1057300e-12
60 	 17 	 9.7914960e-12
60 	 18 	 1.5664720e-11
60 	 19 	 2.4441830e-11
60 	 20 	 3.1871910e-11
60 	 21 	 8.9428930e-15
60 	 22 	 1.4389620e-14
60 	 23 	 2.2699560e-14
60 	 24 	 3.5823560e-14
60 	 25 	 5.6773400e-14
60 	 26 	 8.9920750e-14
60 	 27 	 1.4221090e-13
60 	 28 	 2.2573170e-13
60 	 29 	 3.5762640e-13
60 	 30 	 5.6617390e-13
60 	 31 	 8.9891600e-13
60 	 32 	 1.4241890e-12
60 	 33 	 2.2612590e-12
60 	 34 	 3.5957020e-12
60 	 35 	 5.7305500e-12
60 	 36 	 9.1776100e-12
60 	 37 	 1.4767190e-11
60 	 38 	 2.3735940e-11
60 	 39 	 3.7199380e-11
60 	 40 	 4.8455390e-11
60 	 41 	 1.7094070e-14
60 	 42 	 2.5309690e-14
60 	 43 	 4.0983710e-14
60 	 44 	 3.5202740e-14
60 	 45 	 1.0117320e-13
60 	 46 	 1.6168520e-13
60 	 47 	 2.5394470e-13
60 	 48 	 3.9655430e-13
60 	 49 	 6.3669860e-13
60 	 50 	 1.0134220e-12
60 	 51 	 1.6041210e-12
60 	 52 	 2.5281310e-12
60 	 53 	 3.9977790e-12
60 	 54 	 6.3644710e-12
60 	 55 	 1.0213250e-11
60 	 56 	 1.6655800e-11
60 	 57 	 2.7780880e-11
60 	 58 	 4.7414590e-11
60 	 59 	 8.2793940e-11
60 	 60 	 1.2801790e-10
60 	 61 	 1.5936210e-14
60 	 62 	 2.5213210e-14
60 	 63 	 4.0443990e-14
60 	 64 	 6.3826770e-14
60 	 65 	 1.0122890e-13
60 	 66 	 1.6015850e-13
60 	 67 	 2.5319580e-13
60 	 68 	 4.0212090e-13
60 	 69 	 6.3736970e-13
60 	 70 	 1.0109590e-12
60 	 71 	 1.6038680e-12
60 	 72 	 2.5445100e-12
60 	 73 	 4.0488830e-12
60 	 74 	 6.4573730e-12
60 	 75 	 1.0345490e-11
60 	 76 	 1.6690680e-11
60 	 77 	 2.7131470e-11
60 	 78 	 4.4183920e-11
60 	 79 	 7.0205360e-11
60 	 80 	 9.1656420e-11
60 	 81 	 7.8612860e-09
60 	 82 	 7.8608000e-09
60 	 83 	 7.8594860e-09
60 	 84 	 7.8575490e-09
60 	 85 	 7.8550360e-09
60 	 86 	 7.8500580e-09
60 	 87 	 7.8425270e-09
60 	 88 	 7.8309960e-09
60 	 89 	 7.8117100e-09
60 	 90 	 7.7827310e-09
60 	 91 	 7.7374270e-09
60 	 92 	 7.6623210e-09
60 	 93 	 7.5437210e-09
60 	 94 	 7.3540420e-09
60 	 95 	 7.0429570e-09
60 	 96 	 6.5282370e-09
60 	 97 	 5.6540690e-09
60 	 98 	 4.1600560e-09
60 	 99 	 1.7016560e-09
60 	 100 	 -1.1610290e-09
61 	 1 	 2.4610000e-11
61 	 2 	 1.8992510e-11
61 	 3 	 1.2170350e-11
61 	 4 	 7.5225310e-12
61 	 5 	 4.5303180e-12
61 	 6 	 2.6840020e-12
61 	 7 	 1.5838740e-12
61 	 8 	 9.4699570e-13
61 	 9 	 5.8356940e-13
61 	 10 	 3.7480120e-13
61 	 11 	 2.5106660e-13
61 	 12 	 1.7497420e-13
61 	 13 	 1.2416440e-13
61 	 14 	 8.8980860e-14
61 	 15 	 6.3379520e-14
61 	 16 	 4.4566650e-14
61 	 17 	 3.0250850e-14
61 	 18 	 1.9943740e-14
61 	 19 	 1.2544340e-14
61 	 20 	 6.6567130e-15
61 	 21 	 4.0891130e-11
61 	 22 	 3.1105230e-11
61 	 23 	 1.9508320e-11
61 	 24 	 1.1795790e-11
61 	 25 	 6.9579430e-12
61 	 26 	 4.0527660e-12
61 	 27 	 2.3663880e-12
61 	 28 	 1.4115680e-12
61 	 29 	 8.7534730e-13
61 	 30 	 5.6984990e-13
61 	 31 	 3.8781880e-13
61 	 32 	 2.7509640e-13
61 	 33 	 1.9828850e-13
61 	 34 	 1.4391780e-13
61 	 35 	 1.0337680e-13
61 	 36 	 7.2896950e-14
61 	 37 	 4.9330670e-14
61 	 38 	 3.2243320e-14
61 	 39 	 2.0471840e-14
61 	 40 	 1.0216510e-14
61 	 41 	 6.8625480e-11
61 	 42 	 5.1294170e-11
61 	 43 	 3.1407520e-11
61 	 44 	 1.8583860e-11
61 	 45 	 1.0770140e-11
61 	 46 	 6.2029320e-12
61 	 47 	 3.6117900e-12
61 	 48 	 2.1694540e-12
61 	 49 	 1.3665170e-12
61 	 50 	 9.0800160e-13
61 	 51 	 6.3333110e-13
61 	 52 	 4.5682990e-13
61 	 53 	 3.3446480e-13
61 	 54 	 2.5122200e-13
61 	 55 	 1.7712590e-13
61 	 56 	 1.2474620e-13
61 	 57 	 8.4110750e-14
61 	 58 	 5.4014080e-14
61 	 59 	 3.2223370e-14
61 	 60 	 1.5936210e-14
61 	 61 	 4.2563690e-08
61 	 62 	 1.4429090e-09
61 	 63 	 6.9451830e-10
61 	 64 	 3.2028940e-10
61 	 65 	 1.4740840e-10
61 	 66 	 7.0373460e-11
61 	 67 	 3.5506970e-11
61 	 68 	 1.9060770e-11
61 	 69 	 1.0833350e-11
61 	 70 	 6.4238460e-12
61 	 71 	 3.8964600e-12
61 	 72 	 2.3859090e-12
61 	 73 	 1.4675360e-12
61 	 74 	 8.9786070e-13
61 	 75 	 5.4567100e-13
61 	 76 	 3.1661610e-13
61 	 77 	 1.9092160e-13
61 	 78 	 1.0905330e-13
61 	 79 	 5.6833880e-14
61 	 80 	 2.6667580e-14
61 	 81 	 -6.8919930e-10
61 	 82 	 -1.3302840e-09
61 	 83 	 -6.8146320e-10
61 	 84 	 -2.8540770e-10
61 	 85 	 -8.2955010e-11
61 	 86 	 4.8187470e-12
61 	 87 	 3.5838790e-11
61 	 88 	 4.1132010e-11
61 	 89 	 3.5806950e-11
61 	 90 	 2.7313700e-11
61 	 91 	 1.8857390e-11
61 	 92 	 1.1679760e-11
61 	 93 	 6.1164080e-12
61 	 94 	 2.2627960e-12
61 	 95 	 -9.8754850e-14
61 	 96 	 -1.3476390e-12
61 	 97 	 -1.5585360e-12
61 	 98 	 -1.3966460e-12
61 	 99 	 -1.0207140e-12
61 	 100 	 -3.9795060e-13
62 	 1 	 1.8992510e-11
62 	 2 	 2.5040360e-11
62 	 3 	 1.9032930e-11
62 	 4 	 1.1936740e-11
62 	 5 	 7.2196540e-12
62 	 6 	 4.2767970e-12
62 	 7 	 2.5201780e-12
62 	 8 	 1.5038570e-12
62 	 9 	 9.2520360e-13
62 	 10 	 5.9354190e-13
62 	 11 	 3.9840500e-13
62 	 12 	 2.7675720e-13
62 	 13 	 1.9699130e-13
62 	 14 	 1.4080890e-13
62 	 15 	 1.0057380e-13
62 	 16 	 7.0308460e-14
62 	 17 	 4.8299900e-14
62 	 18 	 3.1377040e-14
62 	 19 	 1.9490510e-14
62 	 20 	 1.0673160e-14
62 	 21 	 3.1105230e-11
62 	 22 	 4.1149870e-11
62 	 23 	 3.0746110e-11
62 	 24 	 1.8821580e-11
62 	 25 	 1.1128690e-11
62 	 26 	 6.4708640e-12
62 	 27 	 3.7684800e-12
62 	 28 	 2.2419450e-12
62 	 29 	 1.3875400e-12
62 	 30 	 9.0218920e-13
62 	 31 	 6.1539860e-13
62 	 32 	 4.3502780e-13
62 	 33 	 3.1461440e-13
62 	 34 	 2.2778630e-13
62 	 35 	 1.6405070e-13
62 	 36 	 1.1503970e-13
62 	 37 	 7.8766250e-14
62 	 38 	 5.0812740e-14
62 	 39 	 3.1062760e-14
62 	 40 	 1.6198480e-14
62 	 41 	 5.1294170e-11
62 	 42 	 6.8227130e-11
62 	 43 	 4.9978670e-11
62 	 44 	 2.9830710e-11
62 	 45 	 1.7284740e-11
62 	 46 	 9.9188430e-12
62 	 47 	 5.7540070e-12
62 	 48 	 3.4449440e-12
62 	 49 	 2.1652340e-12
62 	 50 	 1.4366510e-12
62 	 51 	 1.0020720e-12
62 	 52 	 7.2228700e-13
62 	 53 	 5.3068840e-13
62 	 54 	 3.8834610e-13
62 	 55 	 2.8108720e-13
62 	 56 	 1.9683950e-13
62 	 57 	 1.3380540e-13
62 	 58 	 8.5294430e-14
62 	 59 	 5.0856300e-14
62 	 60 	 2.5213210e-14
62 	 61 	 1.4429090e-09
62 	 62 	 2.7461210e-08
62 	 63 	 1.2340830e-09
62 	 64 	 5.5625560e-10
62 	 65 	 2.4809300e-10
62 	 66 	 1.1512750e-10
62 	 67 	 5.7015090e-11
62 	 68 	 3.0278480e-11
62 	 69 	 1.7113450e-11
62 	 70 	 1.0113550e-11
62 	 71 	 6.1265200e-12
62 	 72 	 3.7454910e-12
62 	 73 	 2.3229580e-12
62 	 74 	 1.3991270e-12
62 	 75 	 8.4541790e-13
62 	 76 	 4.9659780e-13
62 	 77 	 2.9431060e-13
62 	 78 	 1.6431550e-13
62 	 79 	 8.6772670e-14
62 	 80 	 3.8926220e-14
62 	 81 	 4.1301730e-09
62 	 82 	 -8.4661930e-10
62 	 83 	 -1.2358430e-09
62 	 84 	 -5.2620430e-10
62 	 85 	 -1.5914610e-10
62 	 86 	 -1.4037580e-12
62 	 87 	 5.4038180e-11
62 	 88 	 6.4119790e-11
62 	 89 	 5.6311120e-11
62 	 90 	 4.2913220e-11
62 	 91 	 2.9622190e-11
62 	 92 	 1.8388290e-11
62 	 93 	 9.6129010e-12
62 	 94 	 3.5404790e-12
62 	 95 	 -1.8039830e-13
62 	 96 	 -1.9715060e-12
62 	 97 	 -2.5019060e-12
62 	 98 	 -2.2293680e-12
62 	 99 	 -1.5997840e-12
62 	 100 	 -6.5315010e-13
63 	 1 	 1.2170350e-11
63 	 2 	 1.9032930e-11
63 	 3 	 2.5188470e-11
63 	 4 	 1.8806140e-11
63 	 5 	 1.1527010e-11
63 	 6 	 6.8407660e-12
63 	 7 	 4.0225930e-12
63 	 8 	 2.3937440e-12
63 	 9 	 1.4688850e-12
63 	 10 	 9.4070930e-13
63 	 11 	 6.3080770e-13
63 	 12 	 4.3845510e-13
63 	 13 	 3.1150620e-13
63 	 14 	 2.2346850e-13
63 	 15 	 1.5918240e-13
63 	 16 	 1.1185290e-13
63 	 17 	 7.6111550e-14
63 	 18 	 5.0102230e-14
63 	 19 	 3.1644520e-14
63 	 20 	 1.6827630e-14
63 	 21 	 1.9508320e-11
63 	 22 	 3.0746110e-11
63 	 23 	 4.0893820e-11
63 	 24 	 2.9937070e-11
63 	 25 	 1.7879900e-11
63 	 26 	 1.0387360e-11
63 	 27 	 6.0247500e-12
63 	 28 	 3.5702610e-12
63 	 29 	 2.2026720e-12
63 	 30 	 1.4295370e-12
63 	 31 	 9.7423350e-13
63 	 32 	 6.8912070e-13
63 	 33 	 4.9739250e-13
63 	 34 	 3.6141640e-13
63 	 35 	 2.5962180e-13
63 	 36 	 1.8296120e-13
63 	 37 	 1.2410370e-13
63 	 38 	 8.0720550e-14
63 	 39 	 4.8995540e-14
63 	 40 	 2.5946520e-14
63 	 41 	 3.1407520e-11
63 	 42 	 4.9978670e-11
63 	 43 	 6.6957460e-11
63 	 44 	 4.7972550e-11
63 	 45 	 2.7941710e-11
63 	 46 	 1.5968360e-11
63 	 47 	 9.2069810e-12
63 	 48 	 5.4853710e-12
63 	 49 	 3.4356750e-12
63 	 50 	 2.2745390e-12
63 	 51 	 1.5858760e-12
63 	 52 	 1.1437130e-12
63 	 53 	 8.3882890e-13
63 	 54 	 6.1617770e-13
63 	 55 	 4.4489940e-13
63 	 56 	 3.1307100e-13
63 	 57 	 2.1148850e-13
63 	 58 	 1.3521770e-13
63 	 59 	 8.0279660e-14
63 	 60 	 4.0443990e-14
63 	 61 	 6.9451830e-10
63 	 62 	 1.2340830e-09
63 	 63 	 1.7832790e-08
63 	 64 	 1.0272950e-09
63 	 65 	 4.3731260e-10
63 	 66 	 1.9351860e-10
63 	 67 	 9.2904360e-11
63 	 68 	 4.8572830e-11
63 	 69 	 2.7222870e-11
63 	 70 	 1.6034030e-11
63 	 71 	 9.6761840e-12
63 	 72 	 5.9346890e-12
63 	 73 	 3.6302860e-12
63 	 74 	 2.2121170e-12
63 	 75 	 1.3376570e-12
63 	 76 	 7.9471650e-13
63 	 77 	 4.6675420e-13
63 	 78 	 2.6461990e-13
63 	 79 	 1.3509730e-13
63 	 80 	 6.3330350e-14
63 	 81 	 7.4503960e-09
63 	 82 	 3.7931720e-09
63 	 83 	 -8.7505480e-10
63 	 84 	 -1.0392710e-09
63 	 85 	 -3.3225720e-10
63 	 86 	 -2.7037900e-11
63 	 87 	 7.8268880e-11
63 	 88 	 9.9696220e-11
63 	 89 	 8.8702990e-11
63 	 90 	 6.8064860e-11
63 	 91 	 4.6826690e-11
63 	 92 	 2.9099320e-11
63 	 93 	 1.5296470e-11
63 	 94 	 5.6381090e-12
63 	 95 	 -2.5702870e-13
63 	 96 	 -3.1360570e-12
63 	 97 	 -3.9578640e-12
63 	 98 	 -3.5362960e-12
63 	 99 	 -2.5439810e-12
63 	 100 	 -1.0077610e-12
64 	 1 	 7.5225310e-12
64 	 2 	 1.1936740e-11
64 	 3 	 1.8806140e-11
64 	 4 	 2.5083240e-11
64 	 5 	 1.8359740e-11
64 	 6 	 1.0997250e-11
64 	 7 	 6.4557060e-12
64 	 8 	 3.8233490e-12
64 	 9 	 2.3367610e-12
64 	 10 	 1.4928450e-12
64 	 11 	 9.9965330e-13
64 	 12 	 6.9426770e-13
64 	 13 	 4.9354730e-13
64 	 14 	 3.5377440e-13
64 	 15 	 2.5261110e-13
64 	 16 	 1.7711110e-13
64 	 17 	 1.2094310e-13
64 	 18 	 7.9115120e-14
64 	 19 	 4.8861860e-14
64 	 20 	 2.6563880e-14
64 	 21 	 1.1795790e-11
64 	 22 	 1.8821580e-11
64 	 23 	 2.9937070e-11
64 	 24 	 4.0213790e-11
64 	 25 	 2.8801550e-11
64 	 26 	 1.6807850e-11
64 	 27 	 9.6986850e-12
64 	 28 	 5.7078280e-12
64 	 29 	 3.5041450e-12
64 	 30 	 2.2680820e-12
64 	 31 	 1.5435380e-12
64 	 32 	 1.0911470e-12
64 	 33 	 7.8800320e-13
64 	 34 	 5.7210150e-13
64 	 35 	 4.1202880e-13
64 	 36 	 2.8973900e-13
64 	 37 	 1.9727690e-13
64 	 38 	 1.2784650e-13
64 	 39 	 7.7787700e-14
64 	 40 	 4.0940230e-14
64 	 41 	 1.8583860e-11
64 	 42 	 2.9830710e-11
64 	 43 	 4.7972550e-11
64 	 44 	 6.5052110e-11
64 	 45 	 4.5554540e-11
64 	 46 	 2.5985270e-11
64 	 47 	 1.4850250e-11
64 	 48 	 8.7698380e-12
64 	 49 	 5.4625740e-12
64 	 50 	 3.6068590e-12
64 	 51 	 2.5117020e-12
64 	 52 	 1.8107730e-12
64 	 53 	 1.3287960e-12
64 	 54 	 9.7529050e-13
64 	 55 	 7.0595100e-13
64 	 56 	 4.9581380e-13
64 	 57 	 3.3500670e-13
64 	 58 	 2.1417170e-13
64 	 59 	 1.2741860e-13
64 	 60 	 6.3826770e-14
64 	 61 	 3.2028940e-10
64 	 62 	 5.5625560e-10
64 	 63 	 1.0272950e-09
64 	 64 	 1.1668790e-08
64 	 65 	 8.4134540e-10
64 	 66 	 3.4355040e-10
64 	 67 	 1.5582900e-10
64 	 68 	 7.9023580e-11
64 	 69 	 4.3710550e-11
64 	 70 	 2.5640990e-11
64 	 71 	 1.5464710e-11
64 	 72 	 9.4709820e-12
64 	 73 	 5.8054310e-12
64 	 74 	 3.5433670e-12
64 	 75 	 2.1412970e-12
64 	 76 	 1.2804000e-12
64 	 77 	 7.4494270e-13
64 	 78 	 4.2380570e-13
64 	 79 	 2.2617710e-13
64 	 80 	 8.9491290e-14
64 	 81 	 8.7219530e-09
64 	 82 	 6.8533060e-09
64 	 83 	 3.5680190e-09
64 	 84 	 -7.8691790e-10
64 	 85 	 -7.7254670e-10
64 	 86 	 -1.1615110e-10
64 	 87 	 1.0491260e-10
64 	 88 	 1.5428540e-10
64 	 89 	 1.4041020e-10
64 	 90 	 1.0832660e-10
64 	 91 	 7.5127670e-11
64 	 92 	 4.6542120e-11
64 	 93 	 2.4435430e-11
64 	 94 	 9.0541070e-12
64 	 95 	 -3.3832940e-13
64 	 96 	 -4.9940730e-12
64 	 97 	 -6.2128470e-12
64 	 98 	 -5.5215680e-12
64 	 99 	 -3.9378330e-12
64 	 100 	 -1.5901570e-12
65 	 1 	 4.5303180e-12
65 	 2 	 7.2196540e-12
65 	 3 	 1.1527010e-11
65 	 4 	 1.8359740e-11
65 	 5 	 2.4693020e-11
65 	 6 	 1.7711650e-11
65 	 7 	 1.0425020e-11
65 	 8 	 6.1334940e-12
65 	 9 	 3.7218970e-12
65 	 10 	 2.3673980e-12
65 	 11 	 1.5823410e-12
65 	 12 	 1.0980730e-12
65 	 13 	 7.8061770e-13
65 	 14 	 5.6003490e-13
65 	 15 	 3.9982760e-13
65 	 16 	 2.8096630e-13
65 	 17 	 1.9137980e-13
65 	 18 	 1.2541770e-13
65 	 19 	 7.7452430e-14
65 	 20 	 4.2098350e-14
65 	 21 	 6.9579430e-12
65 	 22 	 1.1128690e-11
65 	 23 	 1.7879900e-11
65 	 24 	 2.8801550e-11
65 	 25 	 3.9097950e-11
65 	 26 	 2.7406460e-11
65 	 27 	 1.5752020e-11
65 	 28 	 9.1733360e-12
65 	 29 	 5.5809980e-12
65 	 30 	 3.5931400e-12
65 	 31 	 2.4420520e-12
65 	 32 	 1.7249920e-12
65 	 33 	 1.2460420e-12
65 	 34 	 9.0554900e-13
65 	 35 	 6.5208930e-13
65 	 36 	 4.5959740e-13
65 	 37 	 3.1218850e-13
65 	 38 	 2.0266800e-13
65 	 39 	 1.2322200e-13
65 	 40 	 6.4884640e-14
65 	 41 	 1.0770140e-11
65 	 42 	 1.7284740e-11
65 	 43 	 2.7941710e-11
65 	 44 	 4.5554540e-11
65 	 45 	 6.2550660e-11
65 	 46 	 4.2881910e-11
65 	 47 	 2.4216130e-11
65 	 48 	 1.4097660e-11
65 	 49 	 8.6908080e-12
65 	 50 	 5.7088590e-12
65 	 51 	 3.9710510e-12
65 	 52 	 2.8614650e-12
65 	 53 	 2.1008010e-12
65 	 54 	 1.5435650e-12
65 	 55 	 1.1172010e-12
65 	 56 	 7.8650680e-13
65 	 57 	 5.3027140e-13
65 	 58 	 3.3898710e-13
65 	 59 	 2.0198380e-13
65 	 60 	 1.0122890e-13
65 	 61 	 1.4740840e-10
65 	 62 	 2.4809300e-10
65 	 63 	 4.3731260e-10
65 	 64 	 8.4134540e-10
65 	 65 	 7.7038510e-09
65 	 66 	 6.7992420e-10
65 	 67 	 2.7361560e-10
65 	 68 	 1.3023330e-10
65 	 69 	 7.0120460e-11
65 	 70 	 4.0648910e-11
65 	 71 	 2.4452690e-11
65 	 72 	 1.4930360e-11
65 	 73 	 9.1481830e-12
65 	 74 	 5.5769500e-12
65 	 75 	 3.3684420e-12
65 	 76 	 2.0074420e-12
65 	 77 	 1.1695620e-12
65 	 78 	 6.4992750e-13
65 	 79 	 3.5505630e-13
65 	 80 	 1.5578530e-13
65 	 81 	 8.9570060e-09
65 	 82 	 8.0071170e-09
65 	 83 	 6.3869940e-09
65 	 84 	 3.4567570e-09
65 	 85 	 -5.6138440e-10
65 	 86 	 -4.4236690e-10
65 	 87 	 1.0420880e-10
65 	 88 	 2.2954420e-10
65 	 89 	 2.1936760e-10
65 	 90 	 1.7127880e-10
65 	 91 	 1.1894620e-10
65 	 92 	 7.3690820e-11
65 	 93 	 3.8664700e-11
65 	 94 	 1.4303820e-11
65 	 95 	 -6.0770830e-13
65 	 96 	 -7.9060480e-12
65 	 97 	 -9.8350830e-12
65 	 98 	 -8.8162570e-12
65 	 99 	 -6.4045450e-12
65 	 100 	 -2.5374000e-12
66 	 1 	 2.6840020e-12
66 	 2 	 4.2767970e-12
66 	 3 	 6.8407660e-12
66 	 4 	 1.0997250e-11
66 	 5 	 1.7711650e-11
66 	 6 	 2.4065550e-11
66 	 7 	 1.6979490e-11
66 	 8 	 9.9309550e-12
66 	 9 	 5.9588840e-12
66 	 10 	 3.7613030e-12
66 	 11 	 2.5036320e-12
66 	 12 	 1.7365770e-12
66 	 13 	 1.2344210e-12
66 	 14 	 8.8600120e-13
66 	 15 	 6.3306660e-13
66 	 16 	 4.4469090e-13
66 	 17 	 3.0364940e-13
66 	 18 	 1.9849310e-13
66 	 19 	 1.2289900e-13
66 	 20 	 6.6678790e-14
66 	 21 	 4.0527660e-12
66 	 22 	 6.4708640e-12
66 	 23 	 1.0387360e-11
66 	 24 	 1.6807850e-11
66 	 25 	 2.7406460e-11
66 	 26 	 3.7663450e-11
66 	 27 	 2.5975000e-11
66 	 28 	 1.4914090e-11
66 	 29 	 8.9384860e-12
66 	 30 	 5.7038940e-12
66 	 31 	 3.8609210e-12
66 	 32 	 2.7264820e-12
66 	 33 	 1.9697950e-12
66 	 34 	 1.4323530e-12
66 	 35 	 1.0323870e-12
66 	 36 	 7.2735250e-13
66 	 37 	 4.9509280e-13
66 	 38 	 3.2081820e-13
66 	 39 	 1.9521150e-13
66 	 40 	 1.0276790e-13
66 	 41 	 6.2029320e-12
66 	 42 	 9.9188430e-12
66 	 43 	 1.5968360e-11
66 	 44 	 2.5985270e-11
66 	 45 	 4.2881910e-11
66 	 46 	 5.9698970e-11
66 	 47 	 4.0356230e-11
66 	 48 	 2.2959540e-11
66 	 49 	 1.3902320e-11
66 	 50 	 9.0549860e-12
66 	 51 	 6.2714500e-12
66 	 52 	 4.5203750e-12
66 	 53 	 3.3200380e-12
66 	 54 	 2.4412030e-12
66 	 55 	 1.7686290e-12
66 	 56 	 1.2446560e-12
66 	 57 	 8.4104780e-13
66 	 58 	 5.3743590e-13
66 	 59 	 3.1971340e-13
66 	 60 	 1.6015850e-13
66 	 61 	 7.0373460e-11
66 	 62 	 1.1512750e-10
66 	 63 	 1.9351860e-10
66 	 64 	 3.4355040e-10
66 	 65 	 6.7992420e-10
66 	 66 	 5.1417460e-09
66 	 67 	 5.4908970e-10
66 	 68 	 2.2553010e-10
66 	 69 	 1.1453420e-10
66 	 70 	 6.5081470e-11
66 	 71 	 3.8889080e-11
66 	 72 	 2.3713040e-11
66 	 73 	 1.4507360e-11
66 	 74 	 8.8412510e-12
66 	 75 	 5.3531950e-12
66 	 76 	 3.1800140e-12
66 	 77 	 1.8484410e-12
66 	 78 	 1.0450050e-12
66 	 79 	 5.7991620e-13
66 	 80 	 2.4944300e-13
66 	 81 	 8.8281740e-09
66 	 82 	 8.3248800e-09
66 	 83 	 7.4949560e-09
66 	 84 	 6.0787510e-09
66 	 85 	 3.4769770e-09
66 	 86 	 -2.2298900e-10
66 	 87 	 -8.2052680e-11
66 	 88 	 3.1511810e-10
66 	 89 	 3.3934510e-10
66 	 90 	 2.7100010e-10
66 	 91 	 1.8931440e-10
66 	 92 	 1.1748960e-10
66 	 93 	 6.1727860e-11
66 	 94 	 2.2916070e-11
66 	 95 	 -8.0007950e-12
66 	 96 	 -1.2435050e-11
66 	 97 	 -1.5517380e-11
66 	 98 	 -1.3998940e-11
66 	 99 	 -1.0164700e-11
66 	 100 	 -4.0076330e-12
67 	 1 	 1.5838740e-12
67 	 2 	 2.5201780e-12
67 	 3 	 4.0225930e-12
67 	 4 	 6.4557060e-12
67 	 5 	 1.0425020e-11
67 	 6 	 1.6979490e-11
67 	 7 	 2.3361000e-11
67 	 8 	 1.6305470e-11
67 	 9 	 9.6236150e-12
67 	 10 	 5.9878330e-12
67 	 11 	 3.9596130e-12
67 	 12 	 2.7416380e-12
67 	 13 	 1.9502070e-12
67 	 14 	 1.4002490e-12
67 	 15 	 1.0014600e-12
67 	 16 	 7.0413240e-13
67 	 17 	 4.8076600e-13
67 	 18 	 3.1484080e-13
67 	 19 	 1.9465810e-13
67 	 20 	 1.0546520e-13
67 	 21 	 2.3663880e-12
67 	 22 	 3.7684800e-12
67 	 23 	 6.0247500e-12
67 	 24 	 9.6986850e-12
67 	 25 	 1.5752020e-11
67 	 26 	 2.5975000e-11
67 	 27 	 3.6205250e-11
67 	 28 	 2.4752750e-11
67 	 29 	 1.4461800e-11
67 	 30 	 9.0690950e-12
67 	 31 	 6.0999240e-12
67 	 32 	 4.3008200e-12
67 	 33 	 3.1105200e-12
67 	 34 	 2.2630410e-12
67 	 35 	 1.6327550e-12
67 	 36 	 1.1516420e-12
67 	 37 	 7.8410500e-13
67 	 38 	 5.0894660e-13
67 	 39 	 3.0966570e-13
67 	 40 	 1.6252070e-13
67 	 41 	 3.6117900e-12
67 	 42 	 5.7540070e-12
67 	 43 	 9.2069810e-12
67 	 44 	 1.4850250e-11
67 	 45 	 2.4216130e-11
67 	 46 	 4.0356230e-11
67 	 47 	 5.7026150e-11
67 	 48 	 3.8387350e-11
67 	 49 	 2.2466160e-11
67 	 50 	 1.4363420e-11
67 	 51 	 9.8907990e-12
67 	 52 	 7.1240050e-12
67 	 53 	 5.2395030e-12
67 	 54 	 3.8556870e-12
67 	 55 	 2.8009300e-12
67 	 56 	 1.9706520e-12
67 	 57 	 1.3328830e-12
67 	 58 	 8.5192860e-13
67 	 59 	 5.0752760e-13
67 	 60 	 2.5319580e-13
67 	 61 	 3.5506970e-11
67 	 62 	 5.7015090e-11
67 	 63 	 9.2904360e-11
67 	 64 	 1.5582900e-10
67 	 65 	 2.7361560e-10
67 	 66 	 5.4908970e-10
67 	 67 	 3.4779340e-09
67 	 68 	 4.4924010e-10
67 	 69 	 1.9405520e-10
67 	 70 	 1.0518570e-10
67 	 71 	 6.1977330e-11
67 	 72 	 3.7684730e-11
67 	 73 	 2.3032780e-11
67 	 74 	 1.4019010e-11
67 	 75 	 8.4792240e-12
67 	 76 	 5.0559090e-12
67 	 77 	 2.9393940e-12
67 	 78 	 1.6518340e-12
67 	 79 	 8.9672350e-13
67 	 80 	 3.8531730e-13
67 	 81 	 8.7153530e-09
67 	 82 	 8.4310850e-09
67 	 83 	 7.9725770e-09
67 	 84 	 7.2227230e-09
67 	 85 	 5.9538240e-09
67 	 86 	 3.6195960e-09
67 	 87 	 1.9299590e-10
67 	 88 	 2.8264950e-10
67 	 89 	 5.0530580e-10
67 	 90 	 4.2677130e-10
67 	 91 	 3.0181700e-10
67 	 92 	 1.8784630e-10
67 	 93 	 9.8951310e-11
67 	 94 	 3.6929200e-11
67 	 95 	 -9.6741030e-13
67 	 96 	 -1.9554880e-11
67 	 97 	 -2.4742000e-11
67 	 98 	 -2.2138800e-11
67 	 99 	 -1.6252970e-11
67 	 100 	 -6.3457010e-12
68 	 1 	 9.4699570e-13
68 	 2 	 1.5038570e-12
68 	 3 	 2.3937440e-12
68 	 4 	 3.8233490e-12
68 	 5 	 6.1334940e-12
68 	 6 	 9.9309550e-12
68 	 7 	 1.6305470e-11
68 	 8 	 2.2712500e-11
68 	 9 	 1.5824670e-11
68 	 10 	 9.5977310e-12
68 	 11 	 6.2639900e-12
68 	 12 	 4.3194250e-12
68 	 13 	 3.0736720e-12
68 	 14 	 2.2105960e-12
68 	 15 	 1.5824180e-12
68 	 16 	 1.1147590e-12
68 	 17 	 7.6129300e-13
68 	 18 	 4.9912930e-13
68 	 19 	 3.0882880e-13
